자치구,대여소명,기준년월,대여건수,반납건수
종로구,455. 종로6가역 버스정류장(동대문 방향),202501,796,804
종로구,456. 숭인2동 주민센터 입구,202501,848,876
종로구,345. 서울보증보험본사 앞,202501,810,825
종로구,457. 종로꽃시장 입구 옆,202501,545,541
종로구,458. 광화문역 5번출구,202501,1046,1047
용산구,845. 용산 선인상가,202501,318,409
성동구,3530. 왕십리자이아파트 후문(삼거리),202501,194,130
성동구,3531. 논골사거리(금호도서관 입구),202501,124,24
성동구,3532. 왕십리KCC스위첸아파트,202501,112,116
종로구,461. 서울지방경찰청,202501,514,516
중구,346. 맥스타일 앞,202501,393,406
강동구,1060. 천일초교 사거리,202501,385,380
강동구,1061. 천호초교 입구 사거리(일주빌딩),202501,521,524
강동구,1058. 고덕숲 아이파크 1,202501,84,77
동대문구,661. 경희대학교 청운관,202501,340,337
강동구,1059. 래미안 강동팰리스(102동),202501,823,582
송파구,2604. 풍납토성 서성벽터A,202501,714,717
동대문구,656. 영휘원 교차로,202501,457,528
동대문구,657. 동대문롯데캐슬아파트 앞,202501,799,858
중구,347. 동대문역사문화공원역 9번출구 앞,202501,370,384
동대문구,659. 제기동역 1번출구,202501,1356,1294
동대문구,660. 동의보감타워,202501,1178,1282
성북구,1370. 복자사랑 피정의 집,202501,165,96
성북구,1372. KEB은행 고대점,202501,497,403
성북구,1373. 성북구보건소 건너편,202501,319,312
도봉구,1741. 제일강산수산입구,202501,483,390
노원구,1688. 마들역 7번출구,202501,1154,1156
노원구,1689. 마들역 3번출구,202501,793,804
노원구,1690. 도봉운전면허시험장 버스정류장 옆,202501,529,531
노원구,1691. 노원정보도서관,202501,826,815
강서구,1184. 마곡13단지,202501,2336,2261
강서구,1185. 등촌9단지,202501,972,874
강서구,1186. 송정중학교,202501,698,690
금천구,"1858. 500번,507번 버스 종점 앞",202501,80,98
영등포구,283. 아크로타워 스퀘어(영등포시장),202501,1653,1506
종로구,349. 어린이도서관,202501,293,280
영등포구,284. 센트럴 푸르지오 시티 앞,202501,1295,1219
영등포구,285. 콤텍시스템 앞,202501,487,564
영등포구,286. 우성아파트 교차로,202501,643,679
영등포구,287. 영등포전화국사거리 (서강어린이공원),202501,1178,1215
서초구,2508. 양재이스타빌 앞,202501,418,460
서초구,2509. 심산기념문화센터,202501,432,387
송파구,2605. 복정역 1번 출구 앞,202501,671,669
송파구,2606. 위례동주민센터,202501,860,883
광진구,3533. 건대입구역 사거리(롯데백화점),202501,2683,3081
광진구,3534. 건대입구역 5번출구 뒤,202501,2305,2401
광진구,3536. 중앙농협(자양동),202501,1364,1371
광진구,3537. 아차산 휴먼시아 아파트 옆,202501,274,109
강북구,1546. 송천동우체국,202501,166,263
동작구,2069. 숭실대 입구역3번 출구 앞,202501,190,146
중구,433. 을지로입구역 2번출구,202501,892,914
중구,434. 신당 래미안 버스정류장,202501,263,14
종로구,351. 청운초교 앞 삼거리,202501,354,259
중구,435. SK 남산빌딩,202501,104,98
동대문구,663. 외대앞역 3번출구,202501,810,807
노원구,1692. 온곡초교 교차로,202501,1010,702
은평구,971. 역촌 센트레빌 아파트,202501,346,68
마포구,436. 이대역 5번출구,202501,404,88
강서구,1187. 강서수산물도매시장,202501,781,870
영등포구,288. 쌍용예가(구청별관),202501,820,824
관악구,2183. 동방1교,202501,583,583
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202501,438,430
종로구,352. 중앙고입구 삼거리,202501,120,63
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202501,435,343
송파구,2608. 송파구청,202501,2353,2485
송파구,2609. 보성중고등학교 후문 앞,202501,75,57
송파구,2611. 송파지역자활센터 뒤,202501,1496,1576
송파구,2612. 광평교사거리 인근,202501,16,13
강동구,3539. 서원마을,202501,38,50
강동구,1084. 윤선생빌딩(JYP사옥),202501,1780,2045
강서구,1193. 마곡센트럴타워 1차,202501,1740,1946
강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",202501,2161,2141
종로구,353. 재동초교 앞 삼거리,202501,435,419
마포구,437. 대흥역 1번출구,202501,467,554
마포구,438. 성산2-1 공영주차장,202501,691,531
강서구,1199. 우장산역 3번출구,202501,684,496
강서구,1200. 개화광역환승센터,202501,151,179
구로구,1998. 고척교 교차로,202501,232,170
영등포구,289. 대림3동사거리,202501,775,770
영등포구,290. 새말소공원,202501,1665,1545
영등포구,291. 문래동 하이테크 시티,202501,1439,1414
서대문구,117. 홍은사거리,202501,1133,1127
종로구,354. 포르투갈 대사관 앞,202501,630,422
영등포구,292. 영일 어린이공원,202501,984,944
영등포구,293. 충북 미래관,202501,1786,1514
관악구,2184. 구암초등학교 버스정류장,202501,69,33
강남구,2411. 세곡동 성당,202501,359,352
송파구,2613. 잠실나들목,202501,565,541
송파구,2614. 가락고등학교 앞,202501,191,144
송파구,2615. 테라타워2,202501,1428,1485
강서구,1188. 롯데중앙연구소,202501,219,225
강서구,1190. 마곡역 교차로(2번출구),202501,794,809
종로구,355. 서울사대부설초등학교 앞,202501,591,596
강서구,1192. 마곡수명산파크 209동 건너편,202501,1699,1282
강서구,1195. 코오롱One&Only타워,202501,1291,1323
강서구,1196. 서울식물원(문화센터) 건너편,202501,147,132
강서구,1197. 엠펠리체 호텔 건너편,202501,1231,1333
강서구,1198. LG 사이언스파크,202501,821,754
송파구,2616. 거여동 사거리,202501,180,178
송파구,2617. 가락삼환아파트 앞,202501,178,169
강서구,2701. 마곡나루역 5번출구 뒤편,202501,6244,6387
송파구,2621. 한성백제역 2번 출구,202501,971,976
종로구,356. KT혜화지사 앞,202501,581,603
송파구,2622. 올림픽공원역 3번출구,202501,1837,1813
용산구,846. 용산중학교,202501,423,386
광진구,3542. 래미안 구의파크 스위트,202501,1389,1390
성북구,1375. 생명의 전화 종합복지관 앞 교차로,202501,570,573
강북구,1547. 꿈의숲 롯데캐슬,202501,199,84
강북구,1548. 북서울 꿈의숲 서문,202501,254,124
도봉구,1742. 북한산 코오롱 하늘채,202501,820,833
강서구,2702. 마곡 엠밸리2단지,202501,1059,1062
송파구,2618. 삼전역 1번출구,202501,1001,1040
송파구,2619. 석촌고분역 4번출구,202501,999,1055
종로구,358. 성균관대입구 사거리 A,202501,422,420
송파구,2620. 송파나루역 4번 출구옆,202501,2189,2469
양천구,765. 오목교역 3번출구,202501,3229,3353
구로구,1999. 수궁동 성당 주변,202501,217,219
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202501,831,736
금천구,1859. 대륭테크노타운 18차,202501,358,357
서초구,2510. JW타워,202501,168,94
양천구,766. 신목동역 3번출구,202501,475,389
서초구,2511. 이수역 6번출구 앞,202501,414,400
종로구,359. 원남동사거리,202501,613,704
노원구,1693. 원자력 병원,202501,301,188
동작구,2071. 대림아파트 후문 상가 옆,202501,275,51
성북구,1376. 한국과학기술연구원 중문,202501,85,84
성북구,1377. 한국과학기술연구원 북문,202501,112,106
종로구,361. 동묘앞역 1번출구 뒤,202501,1867,2028
구로구,2801. 대륭포스트타워1차,202501,1065,1133
마포구,440. 하늘공원 입구,202501,241,197
종로구,464. 삼청동 골목,202501,444,402
관악구,2185. 대학동 고시촌,202501,372,374
동대문구,664. 서울시립대 건설공학관,202501,174,133
종로구,362. 청계8가사거리 A,202501,1066,1063
광진구,3543. 세종대학교(학술정보원),202501,138,135
중구,441.염천교사거리,202501,473,487
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202501,293,289
강동구,1064.중앙보훈병원역 1번출구,202501,312,264
강동구,1065.보훈병원 후문옆(더 원커피),202501,364,280
강동구,1066.생태공원앞 교차로(조명탑),202501,33,32
강동구,1067.한영중고앞사거리,202501,197,146
강동구,1068.명일파출소,202501,321,318
중구,442.서울역 서부,202501,171,172
중구,443.호암아트홀,202501,133,136
종로구,363. 신설동역 11번출구 뒤,202501,1101,1111
중구,445.대한상공회의소,202501,523,529
중구,466.롯데호텔,202501,216,212
중구,467.한국은행,202501,203,273
중구,468.웨스틴 조선호텔,202501,235,242
중구,469.회현역 1번출구,202501,195,184
중구,470.회현역 7번출구,202501,169,145
중구,471.회현사거리 남측,202501,285,279
중구,472.삼일교(시그니쳐 타워),202501,482,477
중구,473.을지로4가역 9번출구,202501,1074,1044
종로구,364. 창신역 1번출구 앞,202501,267,212
중구,474.동대문역사문화공원역 1번출구 뒤편,202501,829,771
중구,475.DDP 패션몰,202501,849,846
중구,476.광희문,202501,401,400
중구,477.앰배서더 호텔 주변,202501,309,101
중구,479.동대입구역 3번 출구,202501,149,148
중구,480.약수역 6번 출구,202501,190,197
중구,483.남산타운아파트 버스정류장,202501,122,34
중구,485.서울역5번출구,202501,489,496
송파구,2641.송파역 4번출구,202501,1238,1251
송파구,2642.마천동 성내천 쉼터,202501,385,388
송파구,2643.풍납중학교 측면,202501,151,122
송파구,2644. 성내5교,202501,602,710
송파구,2645.잠실나들목2(엘스아파트136동),202501,448,440
종로구,3401.창신두산아파트,202501,80,73
종로구,3402.이화공영주차장,202501,293,294
마포구,113. 홍대입구역 2번출구 앞,202501,2918,3704
종로구,367. 독립문역 3-1번출구 ,202501,742,509
종로구,3404.서울특별시 중부교육지원청,202501,54,89
종로구,3405.파크팰리스,202501,498,450
종로구,3407.안국동사거리(신),202501,795,806
종로구,3408.종로타워빌딩,202501,782,785
종로구,3410.종로3가역 8번출구,202501,1412,1415
종로구,3411.종묘,202501,576,574
종로구,3412.세운상가,202501,342,341
종로구,368. SK 서린빌딩 앞,202501,767,874
종로구,3413.종로플레이스,202501,1448,1612
종로구,3414.종로5가역 4번출구,202501,596,709
종로구,3415.동대문역6번출구,202501,756,832
종로구,3416.동묘앞역 6번출구,202501,1088,1121
종로구,3417.창신3동주민센터,202501,454,444
종로구,3418.창신역2번 출구,202501,51,35
종로구,3419.국립어린이과학관,202501,188,172
종로구,3420. 성균관대입구 사거리 B,202501,526,537
종로구,3421.혜화역 1번출구,202501,846,864
종로구,3422.성균관대 정문,202501,814,731
종로구,3425.광화문 풍림스페이스본 1단지앞,202501,465,283
종로구,3426.독립문역 2번출구 뒤,202501,144,102
종로구,3427.인왕산 아이파크 정문,202501,113,103
종로구,3428.서울미술관,202501,51,21
종로구,3429.HW컨벤션센터 앞,202501,72,12
종로구,3430.구기치안센터 앞,202501,62,17
종로구,3431.로제우스 레포츠센터,202501,125,79
종로구,3432.종로2가 사거리,202501,678,621
종로구,348. 독립문역 사거리,202501,562,362
강동구,1070.(시립)고덕평생학습관,202501,469,409
강동구,1072.고덕역 5번출구,202501,784,769
강동구,1073. SSTS 몰 앞,202501,424,429
강동구,1074.대명초교입구 사거리,202501,711,648
강동구,1075.천동초교 삼거리,202501,1066,1058
강동구,1076. 천동초교입구사거리 버스정류장(십자성마을 방면),202501,846,841
강동구,1077.강동역 1번출구 앞,202501,1160,1131
강동구,1078.둔촌사거리,202501,1579,1671
강동구,1079.강일동입구교차로,202501,332,321
강동구,1081.트레빌빌딩,202501,1061,1038
강동구,1083.광문고교사거리(아이파크),202501,301,303
강동구,1085.래미안 솔베뉴(고덕로),202501,491,255
강동구,1086.래미안 솔베뉴(구천면로),202501,255,256
강동구,1088.풍납사거리(강동),202501,642,636
강동구,1089.고덕 래미안힐스테이트(201동),202501,131,76
중구,370. 시청역(2호선) 9번출구 뒤,202501,968,918
강동구,1090.상일동역 2번출구 앞,202501,812,819
송파구,2623.석촌동 주민센터,202501,1801,1670
송파구,2625.가락종합 사회복지관,202501,133,115
송파구,"2626.경찰병원역 1,2번 출구 사이",202501,262,266
송파구,2627.문정시영아파트 5동 앞 공원,202501,593,331
송파구,2628.문정역 1번출구,202501,1585,1724
송파구,2630.서울방이동 고분군,202501,917,925
송파구,2631.배명고등학교,202501,310,343
송파구,2632.석촌고분역 2번 출구,202501,1369,1385
중구,371. 동대입구역 6번출구 뒤,202501,233,237
송파구,2633.송파학사 옆,202501,374,363
송파구,2634.위례포레샤인아파트 2318동,202501,234,249
송파구,2635.잠실새내역 1번출구,202501,1068,1064
송파구,2637. 아시아지하보도 14번 출구,202501,1130,1251
송파구,2639.석촌역 8번출구,202501,1968,1820
송파구,2646.레이크펠리스101동앞,202501,1587,1679
송파구,2647.잠실 자전거 수리센터 앞,202501,882,960
송파구,2648.헬리오시티 112동 앞,202501,389,371
중구,372. 약수역 3번출구 뒤,202501,232,247
송파구,2649.오금공원사거리2,202501,164,94
송파구,2650.위례22단지 2208동 다리앞,202501,204,205
송파구,2651.경찰병원역 3번출구 앞,202501,641,642
송파구,2652.송파 레미니스1단지 102동 앞,202501,288,286
송파구,2653.올림픽공원사거리(선수촌아파트),202501,595,592
송파구,2654.올림픽선수촌아파트 136동 앞,202501,361,349
송파구,2655.송이공원,202501,337,268
송파구,2657.송파 파인타운 11단지 ,202501,417,344
송파구,2656.풍납동 아이파크 107동 앞,202501,664,660
강남구,2413.도곡역 1번 출구,202501,462,558
강남구,2414. 도곡역 아카데미스위트 앞,202501,698,792
강남구,2415.한티역 롯데백화점 앞,202501,537,532
강남구,2416.한티역 6번 출구,202501,316,330
강남구,"2417.선정릉 디캠프(D,CAMP)앞",202501,68,56
강남구,2418.봉은사역 7번 출구 ,202501,400,381
